numero;despacho;data
112017013106;9.1;2022-01-25
112017013481;9.1;2022-01-18
112017013562;9.1;2022-01-25
112017013580;11.2;2022-01-04
112017013650;9.1;2022-01-04
112017014058;9.1;2022-01-11
112017014098;9.2;2022-01-11
112017014212;9.1;2022-01-18
112017014341;11.2;2022-01-04
112017014810;9.1;2022-01-04
112017014962;9.1;2022-01-11
112017015049;9.1;2022-01-25
112017015082;9.1;2022-01-04
112017015199;9.1;2022-01-04
112017015464;9.1;2022-01-18
112017015487;11.2;2022-01-11
112017015595;9.1;2022-01-25
112017015696;9.1;2022-01-18
112017015727;9.1;2022-01-18
112017015819;9.1;2022-01-25
112017015831;9.1;2022-01-04
112017015944;9.1;2022-01-04
112017015993;9.1;2022-01-04
112017016260;11.2;2022-01-11
112017016263;11.2;2022-01-11
112017016353;9.1;2022-01-25
112017016503;11.2;2022-01-04
112017016849;9.1;2022-01-18
112017016970;9.1;2022-01-25
112017017056;9.1;2022-01-04
112017017627;9.1;2022-01-11
112017017629;9.1;2022-01-11
112017017880;9.1;2022-01-04
112017018033;9.1;2022-01-25
112017018271;9.1;2022-01-04
112017018554;9.1;2022-01-04
112017018690;9.1;2022-01-18
112017018845;9.1;2022-01-18
112017019355;9.1;2022-01-11
112017020309;9.1;2022-01-25
112017020467;9.1;2022-01-04
112017020947;9.1;2022-01-25
112017021069;9.1;2022-01-25
112017021277;11.2;2022-01-25
112017021486;9.1;2022-01-11
112017021490;9.1;2022-01-18
112017021762;9.1;2022-01-25
112017021866;11.2;2022-01-25
112017022155;9.1;2022-01-11
112017022669;9.1;2022-01-04
112017022683;11.2;2022-01-18
112017022919;11.2;2022-01-18
112017023012;9.1;2022-01-11
112017023194;9.1;2022-01-04
112017023402;9.1;2022-01-25
112017023606;9.1;2022-01-11
112017023708;9.1;2022-01-25
112017023716;9.1;2022-01-25
112017023977;9.1;2022-01-18
112017024102;9.1;2022-01-11
112017024619;9.1;2022-01-11
112017024885;9.1;2022-01-11
112017024893;11.2;2022-01-18
112017024918;11.2;2022-01-18
112017025149;9.1;2022-01-11
112017025375;9.1;2022-01-18
112017025934;9.1;2022-01-04
112017026105;9.1;2022-01-25
112017026416;9.1;2022-01-25
112017026419;9.1;2022-01-25
112017026640;9.1;2022-01-11
112017026826;9.1;2022-01-04
112017027175;9.1;2022-01-25
112017027674;9.1;2022-01-18
112017028512;9.2;2022-01-25
112018000217;11.2;2022-01-11
112018000361;9.1;2022-01-11
112018000423;9.1;2022-01-25
112018000993;9.1;2022-01-25
112018002052;9.1;2022-01-04
112018002074;9.1;2022-01-25
112018002615;9.1;2022-01-18
112018003514;9.2;2022-01-04
112018003807;9.1;2022-01-11
112018003958;9.1;2022-01-04
112018003973;9.1;2022-01-04
112018004042;9.1;2022-01-25
112018004866;9.1;2022-01-25
112018004966;9.1;2022-01-25
112018005014;9.1;2022-01-25
112018005209;9.1;2022-01-18
112018006226;9.1;2022-01-11
112018006475;9.1;2022-01-18
112018006541;9.1;2022-01-18
112018006919;9.1;2022-01-18
112018006950;9.1;2022-01-11
112018007628;9.1;2022-01-11
112018007637;9.1;2022-01-25
112018007905;9.1;2022-01-25
112018007949;9.1;2022-01-18
112018007982;9.1;2022-01-25
112018008063;9.2;2022-01-25
112018009454;9.1;2022-01-11
112018009497;9.1;2022-01-25
112018009724;9.1;2022-01-18
112018010119;9.2;2022-01-11
112018010154;9.1;2022-01-04
112018010585;9.1;2022-01-11
112018010606;9.1;2022-01-18
112018010653;9.1;2022-01-18
112018010656;9.1;2022-01-18
112018010671;11.2;2022-01-11
112018010714;9.1;2022-01-25
112018010715;9.1;2022-01-04
112018010781;9.1;2022-01-18
112018010856;9.1;2022-01-11
112018011102;9.1;2022-01-11
112018011253;9.1;2022-01-11
112018011444;9.1;2022-01-11
112018011642;9.2;2022-01-18
112018011655;9.2;2022-01-18
112018011659;9.2;2022-01-18
112018011662;9.2;2022-01-18
112018012204;9.1;2022-01-04
112018012284;9.1;2022-01-25
112018012311;9.1;2022-01-11
112018012507;9.1;2022-01-11
112018012560;9.1;2022-01-18
112018012651;9.1;2022-01-18
112018012708;9.1;2022-01-18
112018012777;9.1;2022-01-18
112018012791;9.1;2022-01-18
112018012793;9.1;2022-01-18
112018013060;9.1;2022-01-04
112018013249;9.1;2022-01-11
112018013364;11.2;2022-01-04
112018013543;9.1;2022-01-04
112018013778;9.1;2022-01-25
112018013870;9.1;2022-01-11
112018014069;11.2;2022-01-11
112018014133;11.2;2022-01-25
112018014148;9.1;2022-01-25
112018014238;11.2;2022-01-25
112018014432;9.1;2022-01-25
112018014473;9.1;2022-01-11
112018014788;9.1;2022-01-04
112018014800;9.1;2022-01-25
112018014846;9.2;2022-01-25
112018015033;9.1;2022-01-18
112018015092;11.2;2022-01-25
112018015198;11.2;2022-01-11
112018015237;11.2;2022-01-25
112018015326;9.1;2022-01-11
112018015499;9.1;2022-01-11
112018015557;9.1;2022-01-11
112018015719;9.1;2022-01-18
112018015897;9.1;2022-01-11
112018016104;9.1;2022-01-11
112018016253;9.1;2022-01-25
112018016341;9.1;2022-01-04
112018016358;11.2;2022-01-11
112018016360;11.2;2022-01-25
112018016362;11.2;2022-01-25
112018016364;11.2;2022-01-25
112018016365;11.2;2022-01-25
112018016391;9.1;2022-01-25
112018016676;9.1;2022-01-04
112018016739;9.1;2022-01-04
112018016820;11.2;2022-01-18
112018016834;9.1;2022-01-25
112018016979;9.1;2022-01-18
112018017067;11.2;2022-01-18
112018017349;11.2;2022-01-11
112018067546;9.1;2022-01-25
112018067604;9.1;2022-01-25
112018067628;11.2;2022-01-25
112018067716;11.2;2022-01-25
112018068067;9.1;2022-01-25
112018068251;9.1;2022-01-18
112018068638;11.2;2022-01-25
112018068811;11.2;2022-01-11
112018068824;9.1;2022-01-18
112018068838;11.2;2022-01-11
112018068939;11.2;2022-01-11
112018068941;11.2;2022-01-11
112018069291;11.2;2022-01-11
112018069514;9.1;2022-01-25
112018069860;11.2;2022-01-11
112018070143;9.1;2022-01-04
112018070411;11.2;2022-01-25
112018070716;9.1;2022-01-18
112018070889;11.2;2022-01-25
112018070910;11.2;2022-01-18
112018071356;11.2;2022-01-11
112018071378;9.1;2022-01-11
112018071518;11.2;2022-01-11
112018071553;9.1;2022-01-18
112018071623;11.2;2022-01-25
112018071646;9.1;2022-01-25
112018071885;9.2;2022-01-11
112018071906;11.2;2022-01-11
112018071951;11.2;2022-01-25
112018072379;11.2;2022-01-11
112018072385;9.1;2022-01-25
112018072391;11.2;2022-01-11
112018072898;11.2;2022-01-11
112018073399;11.2;2022-01-11
112018074287;11.2;2022-01-18
112018074627;11.2;2022-01-11
112018074637;11.2;2022-01-18
112018074660;11.2;2022-01-11
112018074896;11.2;2022-01-11
112018074947;11.2;2022-01-11
112018075019;9.1;2022-01-18
112018075125;9.1;2022-01-04
112018075162;9.1;2022-01-04
112018075805;9.1;2022-01-11
112018075891;9.1;2022-01-04
112018076194;9.1;2022-01-04
112019000240;11.2;2022-01-18
112019000371;9.1;2022-01-04
112019000711;11.2;2022-01-18
112019001451;9.1;2022-01-25
112019001528;11.2;2022-01-18
112019001559;11.2;2022-01-11
112019001802;9.1;2022-01-11
112019001868;9.1;2022-01-04
112019002532;11.2;2022-01-25
112019002855;11.2;2022-01-18
112019003815;11.2;2022-01-18
112019003822;11.2;2022-01-18
112019004228;11.2;2022-01-11
112019004486;11.2;2022-01-18
112019007271;11.2;2022-01-18
112019007602;9.2;2022-01-04
112019007707;9.1;2022-01-25
112019008029;9.1;2022-01-25
112019008066;9.1;2022-01-18
112019008235;11.2;2022-01-18
112019008435;11.2;2022-01-18
112019009066;11.2;2022-01-11
112019009719;9.1;2022-01-04
112019010494;11.2;2022-01-18
112019011210;11.2;2022-01-11
112019012120;9.1;2022-01-11
112019012369;9.1;2022-01-11
112019012374;9.1;2022-01-11
112019012467;9.1;2022-01-11
112019012943;11.2;2022-01-18
112019013125;9.1;2022-01-04
112019013379;9.1;2022-01-11
112019014882;9.1;2022-01-25
112019017064;11.2;2022-01-11
112019017222;9.1;2022-01-25
112019017295;11.2;2022-01-11
112019018036;9.1;2022-01-04
112019019875;9.2;2022-01-25
112019021857;9.2;2022-01-18
112019022586;9.1;2022-01-11
112019023322;9.2;2022-01-18
112019024399;9.1;2022-01-11
112019027351;9.2;2022-01-25
112020000279;9.1;2022-01-04
112020001889;9.1;2022-01-25
112020002582;9.1;2022-01-25
112020004427;9.1;2022-01-11
112020008494;11.2;2022-01-18
112020009444;11.2;2022-01-11
112020020605;9.1;2022-01-25
112021005802;9.1;2022-01-18
112021007835;9.1;2022-01-25
112021011996;9.1;2022-01-25
112021012043;9.1;2022-01-11
112021012366;9.1;2022-01-11
112021013984;9.1;2022-01-04
122015014039;9.1;2022-01-18
122016023101;9.1;2022-01-04
122017005905;9.2;2022-01-18
122017006632;9.2;2022-01-25
122017006701;9.1;2022-01-04
122017018556;9.1;2022-01-25
122017020299;9.1;2022-01-11
122017028566;9.1;2022-01-18
122017028568;9.1;2022-01-18
122017028570;9.1;2022-01-18
122018000115;9.1;2022-01-25
122018076098;9.2;2022-01-25
122019010143;9.1;2022-01-25
122019014555;9.1;2022-01-25
122019014571;9.2;2022-01-25
122019014597;9.2;2022-01-25
122019016983;9.2;2022-01-18
122019018696;9.2;2022-01-18
122019019002;9.2;2022-01-11
122019024735;9.1;2022-01-18
122019026050;9.2;2022-01-18
122019026194;9.2;2022-01-25
122020001312;9.1;2022-01-18
122020002424;9.1;2022-01-11
122020003078;9.2;2022-01-11
122020003269;9.2;2022-01-25
122020004182;9.2;2022-01-25
122020005660;9.1;2022-01-18
122020005667;9.1;2022-01-11
122020006907;9.1;2022-01-04
122020007784;9.1;2022-01-25
122020011452;9.2;2022-01-18
122020013143;9.1;2022-01-11
122020013151;9.1;2022-01-25
122020014484;9.1;2022-01-11
122020017065;9.1;2022-01-25
122020017601;9.2;2022-01-11
122020018157;9.1;2022-01-18
122020018257;9.1;2022-01-04
122020018366;9.1;2022-01-18
122020019161;9.1;2022-01-25
122020019185;9.1;2022-01-11
122020021178;9.2;2022-01-11
122020022275;9.2;2022-01-18
122020022280;9.2;2022-01-18
122020022440;9.2;2022-01-25
122020024635;9.2;2022-01-04
122020025600;9.2;2022-01-18
122020026834;9.1;2022-01-25
122021002178;9.1;2022-01-11
122021002337;9.1;2022-01-25
122021003835;9.1;2022-01-04
122021003836;9.1;2022-01-04
122021004537;9.1;2022-01-25
122021005481;9.2;2022-01-25
122021008576;9.1;2022-01-18
122021008583;9.1;2022-01-11
122021011683;9.1;2022-01-11
122021011692;9.1;2022-01-11
122021012448;9.1;2022-01-11
122021012456;9.1;2022-01-11
122021013077;9.2;2022-01-18
122021014059;9.2;2022-01-25
122021015508;9.1;2022-01-25
122021015509;9.1;2022-01-25
122021015701;11.2;2022-01-18
122021016122;9.2;2022-01-11
122021016604;9.2;2022-01-11
122021016951;11.2;2022-01-18
122021017215;9.2;2022-01-18
122021017582;9.1;2022-01-11
122021020130;9.2;2022-01-18
122021021110;9.2;2022-01-11
122021022367;9.2;2022-01-11
122021023253;9.1;2022-01-18
122021024089;9.2;2022-01-04
122021025424;9.2;2022-01-18
132015018206;9.1;2022-01-25
132018016480;9.1;2022-01-25
202012028288;11.2;2022-01-25
202013008655;9.2;2022-01-25
202013022685;9.2;2022-01-18
202014009081;9.1;2022-01-25
202015018603;9.2;2022-01-04
202015025098;9.1;2022-01-25
202015030709;9.1;2022-01-25
202016002765;9.2;2022-01-04
202016003335;9.1;2022-01-04
202016005441;9.1;2022-01-04
202016007188;9.2;2022-01-18
202016010584;9.2;2022-01-18
202016011446;9.2;2022-01-18
202016012543;9.1;2022-01-04
202016012653;9.1;2022-01-04
202016015276;9.2;2022-01-04
202016015981;11.2;2022-01-18
202016016141;9.2;2022-01-18
202016017102;9.2;2022-01-04
202016017543;9.2;2022-01-04
202016017734;9.1;2022-01-11
202016017819;9.1;2022-01-11
202016018028;9.2;2022-01-04
202016018383;9.2;2022-01-18
202016019100;9.1;2022-01-11
202016019339;9.1;2022-01-04
202016019977;9.2;2022-01-04
202016020471;9.1;2022-01-11
202016020608;9.2;2022-01-11
202016021019;9.1;2022-01-04
202016021538;9.2;2022-01-11
202016022186;9.2;2022-01-18
202016023782;9.1;2022-01-04
202016024468;9.2;2022-01-04
202016024489;9.2;2022-01-04
202016024874;9.2;2022-01-04
202016025007;9.1;2022-01-04
202016026539;9.2;2022-01-04
202016026664;11.2;2022-01-04
202016027850;11.2;2022-01-18
202016028459;9.2;2022-01-18
202016028474;9.2;2022-01-04
202016029022;9.1;2022-01-04
202016029281;9.1;2022-01-04
202016029759;9.2;2022-01-04
202016029767;9.2;2022-01-04
202016030121;9.2;2022-01-18
202016030178;9.2;2022-01-04
202016030287;9.2;2022-01-04
202016030538;9.2;2022-01-04
202016030833;11.2;2022-01-04
202017000170;9.1;2022-01-04
202017002289;9.1;2022-01-04
202017005199;9.1;2022-01-04
202017006221;9.1;2022-01-04
202017007055;9.1;2022-01-04
202017012607;9.1;2022-01-04
202017015434;9.1;2022-01-04
202017015611;9.1;2022-01-04
202017015639;9.1;2022-01-04
202017016157;9.1;2022-01-04
202017016539;9.1;2022-01-04
202017016855;9.1;2022-01-04
202017017649;9.1;2022-01-18
202017021497;9.1;2022-01-04
202017022850;9.1;2022-01-04
202017024239;9.1;2022-01-04
202018007188;9.2;2022-01-18
202018011884;9.1;2022-01-25
202019005261;9.2;2022-01-18
202019010042;9.2;2022-01-18
202019019479;9.1;2022-01-04
202019019593;9.1;2022-01-04
202019024045;9.1;2022-01-11
202019024452;9.2;2022-01-11
202020008860;9.1;2022-01-18
202020009013;9.2;2022-01-18
202020010709;9.2;2022-01-04
202020012873;9.2;2022-01-25
202020016181;9.1;2022-01-04
202020019085;9.2;2022-01-11
202020022819;9.2;2022-01-18
202020026628;9.2;2022-01-04
202021001609;9.1;2022-01-25
202021003299;9.1;2022-01-04
202021003636;9.1;2022-01-04
202021012819;9.1;2022-01-04
212017021543;9.1;2022-01-04
212017023420;9.2;2022-01-18
212018070127;9.1;2022-01-04
PI0517135;9.1;2022-01-25
PI0606332;9.2;2022-01-25
PI0610333;11.2;2022-01-04
PI0610333;11.2;2022-01-18
PI0612498;9.2;2022-01-11
PI0621811;11.2;2022-01-11
PI0702659;9.2;2022-01-25
PI0706379;9.1;2022-01-25
PI0714876;9.1;2022-01-25
PI0715433;9.2;2022-01-18
PI0717181;9.1;2022-01-25
PI0718523;9.1;2022-01-11
PI0807043;9.1;2022-01-04
PI0807812;11.2;2022-01-04
PI0811404;9.1;2022-01-11
PI0812013;9.1;2022-01-11
PI0815754;9.1;2022-01-18
PI0822530;9.1;2022-01-25
PI0822556;9.1;2022-01-04
PI0906049;9.2;2022-01-11
PI0906447;9.1;2022-01-11
PI0906473;9.2;2022-01-18
PI0907050;9.1;2022-01-25
PI0911060;9.1;2022-01-25
PI0911960;9.1;2022-01-25
PI0913026;9.1;2022-01-11
PI0914012;9.1;2022-01-04
PI0917791;9.1;2022-01-18
PI0918356;9.1;2022-01-04
PI0920288;9.2;2022-01-04
PI0920521;9.2;2022-01-18
PI0922345;9.1;2022-01-11
PI0922736;9.1;2022-01-11
PI0923228;9.1;2022-01-04
PI0923334;11.2;2022-01-18
PI0924551;9.1;2022-01-25
PI0924899;9.1;2022-01-25
PI1003736;9.1;2022-01-04
PI1005920;9.2;2022-01-18
PI1006750;9.1;2022-01-25
PI1007037;9.2;2022-01-25
PI1007161;9.1;2022-01-11
PI1007163;9.2;2022-01-11
PI1007376;9.1;2022-01-04
PI1007942;9.1;2022-01-18
PI1011124;9.1;2022-01-25
PI1012890;9.1;2022-01-25
PI1016074;9.1;2022-01-25
PI1100002;9.1;2022-01-11
PI1100256;9.2;2022-01-11
PI1101898;9.2;2022-01-18
PI1102055;9.1;2022-01-11
PI1102202;9.1;2022-01-25
PI1102600;9.2;2022-01-18
PI1103774;9.1;2022-01-25
PI1104875;9.1;2022-01-04
PI1107314;9.2;2022-01-18
102012001293;9.2;2022-02-08
102012001773;9.2;2022-02-15
102012001876;9.1;2022-02-08
102012008550;9.1;2022-02-15
102012008567;9.1;2022-02-01
102012008912;9.1;2022-02-01
102012010569;9.2;2022-02-08
102012010570;9.2;2022-02-08
102012010739;9.2;2022-02-08
102012013572;9.1;2022-02-15
102012013586;9.1;2022-02-01
102012015400;9.2;2022-02-22
102012015883;9.2;2022-02-22
102012016954;9.1;2022-02-22
102012018589;9.1;2022-02-08
102012018885;9.1;2022-02-15
102012019790;9.2;2022-02-08
102012019793;9.2;2022-02-22
102012020374;9.2;2022-02-01
102012020409;9.1;2022-02-15
102012020663;9.2;2022-02-08
102012026572;9.2;2022-02-01
102012027997;9.2;2022-02-08
102012028239;9.2;2022-02-08
102012028367;9.1;2022-02-01
102012028755;9.1;2022-02-22
102012029113;9.2;2022-02-01
102012029175;9.1;2022-02-22
102012029239;9.1;2022-02-22
102012030343;9.1;2022-02-01
102012031209;9.1;2022-02-22
102012031610;9.1;2022-02-22
102012032257;9.1;2022-02-01
102012032591;9.2;2022-02-08
102012032698;9.1;2022-02-08
102013000136;9.1;2022-02-01
102013000553;9.1;2022-02-01
102013000570;9.1;2022-02-22
102013001124;9.1;2022-02-01
102013001159;9.1;2022-02-01
102013001737;9.1;2022-02-01
102013001741;9.1;2022-02-01
102013001957;9.1;2022-02-01
102013002421;9.1;2022-02-01
102013002526;9.1;2022-02-08
102013002599;9.1;2022-02-01
102013003116;9.1;2022-02-08
102013005445;9.1;2022-02-15
102013005511;9.2;2022-02-01
102013006734;9.1;2022-02-01
102013006865;9.1;2022-02-01
102013008643;9.1;2022-02-01
102013010433;9.1;2022-02-15
102013010787;9.1;2022-02-08
102013011247;9.2;2022-02-15
102013011377;11.2;2022-02-08
102013012331;9.1;2022-02-08
102013012747;9.1;2022-02-01
102013013754;9.1;2022-02-01
102013015045;9.1;2022-02-22
102013015867;9.1;2022-02-15
102013016675;9.1;2022-02-08
102013019761;9.2;2022-02-08
102013019816;9.1;2022-02-01
102013020965;11.2;2022-02-01
102013021078;9.1;2022-02-08
102013021816;9.1;2022-02-22
102013022374;9.1;2022-02-08
102013022974;9.1;2022-02-01
102013024307;9.1;2022-02-08
102013024823;9.1;2022-02-01
102013026276;9.1;2022-02-01
102013026390;11.2;2022-02-08
102013026682;9.1;2022-02-08
102013027042;11.2;2022-02-01
102013027258;9.1;2022-02-08
102013027895;9.1;2022-02-22
102013027993;11.2;2022-02-01
102013028535;9.1;2022-02-01
102013028660;9.2;2022-02-15
102013028851;9.1;2022-02-22
102013029763;9.1;2022-02-22
102013030759;9.1;2022-02-22
102013030804;9.2;2022-02-15
102013031677;9.1;2022-02-08
102013032204;9.1;2022-02-08
102013032731;9.1;2022-02-08
102013032835;11.2;2022-02-08
102013032867;11.2;2022-02-22
102013034006;9.1;2022-02-08
102014001098;9.1;2022-02-08
102014001415;9.1;2022-02-01
102014001618;9.1;2022-02-22
102014001693;9.1;2022-02-22
102014002237;9.2;2022-02-08
102014003144;9.1;2022-02-01
102014003361;9.1;2022-02-01
102014003609;9.1;2022-02-01
102014004018;9.1;2022-02-08
102014005347;9.2;2022-02-08
102014005612;9.1;2022-02-08
102014005635;9.1;2022-02-08
102014005801;9.1;2022-02-01
102014006021;9.1;2022-02-01
102014006142;9.1;2022-02-01
102014006299;9.1;2022-02-01
102014006335;9.1;2022-02-08
102014006903;9.1;2022-02-08
102014007028;9.1;2022-02-08
102014007032;9.1;2022-02-22
102014007123;9.1;2022-02-01
102014007893;9.1;2022-02-01
102014007949;9.1;2022-02-01
102014008889;9.1;2022-02-08
102014009274;9.1;2022-02-01
102014010553;9.1;2022-02-22
102014010809;9.1;2022-02-01
102014011076;11.2;2022-02-22
102014011296;9.1;2022-02-08
102014011451;9.1;2022-02-15
102014012014;9.1;2022-02-08
102014012191;9.1;2022-02-01
102014012372;9.2;2022-02-08
102014012714;11.2;2022-02-22
102014013018;9.1;2022-02-22
102014014185;9.1;2022-02-01
102014014253;9.1;2022-02-08
102014015781;9.2;2022-02-01
102014016616;9.1;2022-02-01
102014016729;9.2;2022-02-15
102014016747;9.1;2022-02-01
102014017187;9.2;2022-02-01
102014017571;9.2;2022-02-22
102014017662;9.2;2022-02-08
102014017688;9.1;2022-02-08
102014017723;9.1;2022-02-08
102014018148;9.1;2022-02-08
102014018584;9.1;2022-02-22
102014018769;9.1;2022-02-15
102014018974;9.1;2022-02-01
102014021616;9.1;2022-02-01
102014021800;9.1;2022-02-01
102014022283;9.1;2022-02-01
102014022531;9.1;2022-02-22
102014022729;9.1;2022-02-01
102014023154;9.1;2022-02-01
102014023342;9.1;2022-02-08
102014023490;9.1;2022-02-15
102014024113;9.2;2022-02-22
102014024609;9.1;2022-02-08
102014024947;9.1;2022-02-08
102014025236;11.2;2022-02-22
102014026488;9.1;2022-02-01
102014026548;9.1;2022-02-08
102014026696;9.1;2022-02-15
102014028456;11.2;2022-02-22
102014028482;9.1;2022-02-08
102014028534;11.2;2022-02-01
102014028891;9.1;2022-02-08
102014029318;9.1;2022-02-01
102014029519;9.1;2022-02-22
102014029696;9.1;2022-02-08
102014029779;9.1;2022-02-22
102014030259;9.1;2022-02-08
102014030478;9.1;2022-02-22
102014030921;9.1;2022-02-01
102014030934;9.1;2022-02-01
102014031477;9.1;2022-02-15
102014031660;9.2;2022-02-01
102014031926;9.2;2022-02-22
102014032150;9.1;2022-02-01
102014033139;11.2;2022-02-01
102015000302;11.2;2022-02-01
102015000315;9.1;2022-02-01
102015000440;9.1;2022-02-01
102015000629;9.1;2022-02-01
102015001678;9.1;2022-02-15
102015001739;9.1;2022-02-01
102015002342;9.1;2022-02-01
102015002835;9.1;2022-02-08
